CNTYVTD,VTDKEY,BinkleyR_24P_President,HaleyR_24P_President,StuckenbergR_24P_President,TrumpR_24P_President,ChristieR_24P_President,RamaswamyR_24P_President,HutchinsonR_24P_President,DeSantisR_24P_President,UncommittedR_24P_President,BinkleyR_24P_President_Percentage,HaleyR_24P_President_Percentage,StuckenbergR_24P_President_Percentage,TrumpR_24P_President_Percentage,ChristieR_24P_President_Percentage,RamaswamyR_24P_President_Percentage,HutchinsonR_24P_President_Percentage,DeSantisR_24P_President_Percentage,UncommittedR_24P_President_Percentage
3410101,7044,1,41,0,399,1,1,0,9,13,0.002150537634408602,0.08817204301075268,0.0,0.8580645161290322,0.002150537634408602,0.002150537634408602,0.0,0.01935483870967742,0.02795698924731183
3410201,7045,1,53,1,435,2,0,1,7,23,0.0019120458891013384,0.10133843212237094,0.0019120458891013384,0.8317399617590823,0.0038240917782026767,0.0,0.0019120458891013384,0.01338432122370937,0.04397705544933078
3410202,7046,0,73,0,496,1,5,1,21,24,0.0,0.11755233494363929,0.0,0.7987117552334944,0.001610305958132045,0.008051529790660225,0.001610305958132045,0.033816425120772944,0.03864734299516908
3410203,7047,0,4,0,14,0,0,0,0,2,0.0,0.2,0.0,0.7,0.0,0.0,0.0,0.0,0.1
3410301,7048,0,31,0,267,2,4,1,5,16,0.0,0.0950920245398773,0.0,0.8190184049079755,0.006134969325153374,0.012269938650306749,0.003067484662576687,0.015337423312883436,0.049079754601226995
3410401,7049,0,23,0,312,1,0,0,4,5,0.0,0.06666666666666667,0.0,0.9043478260869565,0.002898550724637681,0.0,0.0,0.011594202898550725,0.014492753623188406
3410402,7050,0,4,0,18,0,0,0,0,0,0.0,0.18181818181818182,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0
3430101,7051,0,2,0,39,0,0,0,0,1,0.0,0.047619047619047616,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.023809523809523808
3430102,7052,0,4,0,40,1,0,0,5,0,0.0,0.08,0.0,0.8,0.02,0.0,0.0,0.1,0.0
3430103,7053,0,5,0,159,0,0,0,1,6,0.0,0.029239766081871343,0.0,0.9298245614035088,0.0,0.0,0.0,0.005847953216374269,0.03508771929824561
3430202,7054,0,33,0,280,1,0,1,3,13,0.0,0.09969788519637462,0.0,0.8459214501510574,0.0030211480362537764,0.0,0.0030211480362537764,0.00906344410876133,0.03927492447129909
3430203,7055,0,19,0,191,2,2,1,2,0,0.0,0.08755760368663594,0.0,0.880184331797235,0.009216589861751152,0.009216589861751152,0.004608294930875576,0.009216589861751152,0.0
3430302,7056,0,21,0,167,4,0,0,4,4,0.0,0.105,0.0,0.835,0.02,0.0,0.0,0.02,0.02
3430303,7057,0,27,0,291,3,0,1,4,3,0.0,0.08206686930091185,0.0,0.8844984802431611,0.00911854103343465,0.0,0.00303951367781155,0.0121580547112462,0.00911854103343465
3430401,7058,0,69,1,456,3,1,2,11,13,0.0,0.12410071942446044,0.0017985611510791368,0.8201438848920863,0.00539568345323741,0.0017985611510791368,0.0035971223021582736,0.019784172661870502,0.023381294964028777
3450001,7059,1,5,0,94,0,0,0,1,2,0.009708737864077669,0.04854368932038835,0.0,0.912621359223301,0.0,0.0,0.0,0.009708737864077669,0.019417475728155338
3450002,7060,0,0,0,30,0,0,0,1,1,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.03125,0.03125
3450003,7061,0,3,0,2,0,0,0,0,0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0
3450004,7062,0,3,0,63,0,0,0,0,0,0.0,0.045454545454545456,0.0,0.9545454545454546,0.0,0.0,0.0,0.0,0.0
3450005,7063,0,1,0,49,0,0,0,0,0,0.0,0.02,0.0,0.98,0.0,0.0,0.0,0.0,0.0
3450006,7064,0,7,0,63,0,0,0,1,2,0.0,0.0958904109589041,0.0,0.863013698630137,0.0,0.0,0.0,0.0136986301369863,0.0273972602739726
3470012,7065,0,73,0,596,4,6,1,20,15,0.0,0.1020979020979021,0.0,0.8335664335664336,0.005594405594405594,0.008391608391608392,0.0013986013986013986,0.027972027972027972,0.02097902097902098
3470013,7066,0,64,1,413,3,2,1,12,10,0.0,0.12648221343873517,0.001976284584980237,0.8162055335968379,0.005928853754940711,0.003952569169960474,0.001976284584980237,0.023715415019762844,0.019762845849802372
3470014,7067,1,126,0,708,5,1,2,21,25,0.0011248593925759281,0.14173228346456693,0.0,0.796400449943757,0.00562429696287964,0.0011248593925759281,0.0022497187851518562,0.023622047244094488,0.0281214848143982
3470015,7068,0,47,0,446,3,2,2,5,12,0.0,0.09090909090909091,0.0,0.8626692456479691,0.005802707930367505,0.0038684719535783366,0.0038684719535783366,0.009671179883945842,0.02321083172147002
3470016,7069,0,207,1,804,7,4,4,21,44,0.0,0.18956043956043955,0.0009157509157509158,0.7362637362637363,0.00641025641025641,0.003663003663003663,0.003663003663003663,0.019230769230769232,0.040293040293040296
3470021,7070,2,82,1,483,1,0,1,8,11,0.003395585738539898,0.13921901528013583,0.001697792869269949,0.8200339558573854,0.001697792869269949,0.0,0.001697792869269949,0.013582342954159592,0.01867572156196944
3470024,7071,0,42,0,87,3,3,1,5,21,0.0,0.25925925925925924,0.0,0.5370370370370371,0.018518518518518517,0.018518518518518517,0.006172839506172839,0.030864197530864196,0.12962962962962962
3470026,7072,0,92,4,318,3,4,2,6,30,0.0,0.20043572984749455,0.008714596949891068,0.6928104575163399,0.006535947712418301,0.008714596949891068,0.004357298474945534,0.013071895424836602,0.06535947712418301
3470027,7073,0,6,0,10,0,1,0,1,5,0.0,0.2608695652173913,0.0,0.43478260869565216,0.0,0.043478260869565216,0.0,0.043478260869565216,0.21739130434782608
3470032,7074,0,179,0,401,6,7,6,14,57,0.0,0.2671641791044776,0.0,0.5985074626865672,0.008955223880597015,0.010447761194029851,0.008955223880597015,0.020895522388059702,0.08507462686567165
3470033,7075,0,397,1,846,9,7,6,30,99,0.0,0.2845878136200717,0.0007168458781362007,0.6064516129032258,0.0064516129032258064,0.005017921146953405,0.004301075268817204,0.021505376344086023,0.07096774193548387
3470034,7076,1,60,2,116,3,1,0,4,3,0.005263157894736842,0.3157894736842105,0.010526315789473684,0.6105263157894737,0.015789473684210527,0.005263157894736842,0.0,0.021052631578947368,0.015789473684210527
3470041,7077,0,24,0,143,2,0,1,4,16,0.0,0.12631578947368421,0.0,0.7526315789473684,0.010526315789473684,0.0,0.005263157894736842,0.021052631578947368,0.08421052631578947
3470042,7078,1,58,0,267,2,0,1,8,10,0.002881844380403458,0.16714697406340057,0.0,0.7694524495677233,0.005763688760806916,0.0,0.002881844380403458,0.023054755043227664,0.02881844380403458
3470043,7079,1,54,0,328,6,3,0,2,4,0.002512562814070352,0.135678391959799,0.0,0.8241206030150754,0.01507537688442211,0.007537688442211055,0.0,0.005025125628140704,0.010050251256281407
3470044,7080,0,61,0,478,4,5,0,18,19,0.0,0.10427350427350428,0.0,0.8170940170940171,0.006837606837606838,0.008547008547008548,0.0,0.03076923076923077,0.03247863247863248
3470045,7081,0,38,0,246,0,2,0,5,7,0.0,0.12751677852348994,0.0,0.825503355704698,0.0,0.006711409395973154,0.0,0.016778523489932886,0.02348993288590604
3470046,7082,0,31,0,294,1,3,0,2,9,0.0,0.09117647058823529,0.0,0.8647058823529412,0.0029411764705882353,0.008823529411764706,0.0,0.0058823529411764705,0.026470588235294117
3470047,7083,0,44,0,278,1,0,0,0,10,0.0,0.13213213213213212,0.0,0.8348348348348348,0.003003003003003003,0.0,0.0,0.0,0.03003003003003003
3490101,7084,0,24,0,198,0,0,0,5,9,0.0,0.1016949152542373,0.0,0.8389830508474576,0.0,0.0,0.0,0.0211864406779661,0.038135593220338986
3490103,7085,0,61,0,460,0,5,1,11,25,0.0,0.108348134991119,0.0,0.8170515097690941,0.0,0.008880994671403197,0.0017761989342806395,0.019538188277087035,0.04440497335701599
3490104,7086,0,12,0,174,1,1,0,0,7,0.0,0.06153846153846154,0.0,0.8923076923076924,0.005128205128205128,0.005128205128205128,0.0,0.0,0.035897435897435895
3490105,7087,0,7,0,74,0,0,0,1,1,0.0,0.08433734939759036,0.0,0.891566265060241,0.0,0.0,0.0,0.012048192771084338,0.012048192771084338
3490106,7088,0,16,0,108,0,0,0,1,0,0.0,0.128,0.0,0.864,0.0,0.0,0.0,0.008,0.0
3490107,7089,0,18,0,146,1,0,0,2,5,0.0,0.10465116279069768,0.0,0.8488372093023255,0.005813953488372093,0.0,0.0,0.011627906976744186,0.029069767441860465
3490108,7090,0,16,0,118,0,0,0,3,2,0.0,0.11510791366906475,0.0,0.8489208633093526,0.0,0.0,0.0,0.02158273381294964,0.014388489208633094
3490109,7091,1,9,0,101,0,0,0,0,3,0.008771929824561403,0.07894736842105263,0.0,0.8859649122807017,0.0,0.0,0.0,0.0,0.02631578947368421
3490200,7092,0,10,0,105,0,2,0,2,5,0.0,0.08064516129032258,0.0,0.8467741935483871,0.0,0.016129032258064516,0.0,0.016129032258064516,0.04032258064516129
3490201,7093,0,4,0,12,0,0,0,0,0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0
3490202,7094,0,3,0,30,2,1,0,0,3,0.0,0.07692307692307693,0.0,0.7692307692307693,0.05128205128205128,0.02564102564102564,0.0,0.0,0.07692307692307693
3490203,7095,1,56,1,431,1,0,0,3,6,0.002004008016032064,0.11222444889779559,0.002004008016032064,0.8637274549098196,0.002004008016032064,0.0,0.0,0.006012024048096192,0.012024048096192385
3490204,7096,0,14,0,64,0,0,0,1,3,0.0,0.17073170731707318,0.0,0.7804878048780488,0.0,0.0,0.0,0.012195121951219513,0.036585365853658534
3490205,7097,0,78,0,401,0,2,0,9,14,0.0,0.15476190476190477,0.0,0.7956349206349206,0.0,0.003968253968253968,0.0,0.017857142857142856,0.027777777777777776
3490206,7098,0,14,0,127,0,0,0,4,4,0.0,0.09395973154362416,0.0,0.8523489932885906,0.0,0.0,0.0,0.026845637583892617,0.026845637583892617
3490300,7099,0,42,0,279,2,3,0,7,10,0.0,0.12244897959183673,0.0,0.8134110787172012,0.0058309037900874635,0.008746355685131196,0.0,0.02040816326530612,0.029154518950437316
3490301,7100,0,12,0,36,1,0,0,0,2,0.0,0.23529411764705882,0.0,0.7058823529411765,0.0196078431372549,0.0,0.0,0.0,0.0392156862745098
3490303,7101,0,32,1,249,0,1,0,3,2,0.0,0.1111111111111111,0.003472222222222222,0.8645833333333334,0.0,0.003472222222222222,0.0,0.010416666666666666,0.006944444444444444
3490304,7102,0,37,0,210,1,0,2,1,5,0.0,0.14453125,0.0,0.8203125,0.00390625,0.0,0.0078125,0.00390625,0.01953125
3490305,7103,0,9,0,108,0,1,0,1,3,0.0,0.07377049180327869,0.0,0.8852459016393442,0.0,0.00819672131147541,0.0,0.00819672131147541,0.02459016393442623
3490306,7104,0,9,0,66,0,0,0,3,1,0.0,0.11392405063291139,0.0,0.8354430379746836,0.0,0.0,0.0,0.0379746835443038,0.012658227848101266
3490307,7105,0,6,0,113,1,0,0,2,0,0.0,0.04918032786885246,0.0,0.9262295081967213,0.00819672131147541,0.0,0.0,0.01639344262295082,0.0
3490308,7106,0,33,0,131,0,1,0,2,2,0.0,0.1952662721893491,0.0,0.7751479289940828,0.0,0.005917159763313609,0.0,0.011834319526627219,0.011834319526627219
3490400,7107,0,76,0,376,3,0,0,1,20,0.0,0.15966386554621848,0.0,0.7899159663865546,0.0063025210084033615,0.0,0.0,0.0021008403361344537,0.04201680672268908
3490401,7108,1,11,0,66,0,0,0,4,2,0.011904761904761904,0.13095238095238096,0.0,0.7857142857142857,0.0,0.0,0.0,0.047619047619047616,0.023809523809523808
3490402,7109,0,90,0,473,0,2,1,7,20,0.0,0.15177065767284992,0.0,0.7976391231028668,0.0,0.003372681281618887,0.0016863406408094434,0.011804384485666104,0.03372681281618887
3490403,7110,1,49,0,365,0,0,1,3,2,0.0023752969121140144,0.1163895486935867,0.0,0.8669833729216152,0.0,0.0,0.0023752969121140144,0.007125890736342043,0.004750593824228029
3490404,7111,0,13,0,219,2,1,1,2,2,0.0,0.05416666666666667,0.0,0.9125,0.008333333333333333,0.004166666666666667,0.004166666666666667,0.008333333333333333,0.008333333333333333
3490405,7112,0,17,0,218,0,0,1,1,4,0.0,0.07053941908713693,0.0,0.9045643153526971,0.0,0.0,0.004149377593360996,0.004149377593360996,0.016597510373443983
3490406,7113,0,2,0,73,0,0,0,0,0,0.0,0.02666666666666667,0.0,0.9733333333333334,0.0,0.0,0.0,0.0,0.0
3510001,7114,0,43,0,284,0,0,0,4,9,0.0,0.1264705882352941,0.0,0.8352941176470589,0.0,0.0,0.0,0.011764705882352941,0.026470588235294117
3510002,7115,1,8,3,133,1,0,0,3,1,0.006666666666666667,0.05333333333333334,0.02,0.8866666666666667,0.006666666666666667,0.0,0.0,0.02,0.006666666666666667
3510003,7116,0,15,2,213,2,1,0,3,4,0.0,0.0625,0.008333333333333333,0.8875,0.008333333333333333,0.004166666666666667,0.0,0.0125,0.016666666666666666
3510004,7117,0,4,0,66,0,0,0,1,1,0.0,0.05555555555555555,0.0,0.9166666666666666,0.0,0.0,0.0,0.013888888888888888,0.013888888888888888
3510005,7118,0,17,0,208,1,0,0,0,1,0.0,0.07488986784140969,0.0,0.9162995594713657,0.004405286343612335,0.0,0.0,0.0,0.004405286343612335
3510006,7119,1,42,2,195,1,0,0,2,17,0.0038461538461538464,0.16153846153846155,0.007692307692307693,0.75,0.0038461538461538464,0.0,0.0,0.007692307692307693,0.06538461538461539
3510007,7120,0,4,0,51,0,0,0,0,2,0.0,0.07017543859649122,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.03508771929824561
3510008,7121,0,7,0,93,0,0,0,1,3,0.0,0.0673076923076923,0.0,0.8942307692307693,0.0,0.0,0.0,0.009615384615384616,0.028846153846153848
3510008,7122,1,2,0,23,0,1,0,0,1,0.03571428571428571,0.07142857142857142,0.0,0.8214285714285714,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571
3510008,7123,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3510009,7124,0,4,0,58,0,0,0,0,0,0.0,0.06451612903225806,0.0,0.9354838709677419,0.0,0.0,0.0,0.0,0.0
3510010,7125,0,11,0,141,1,0,0,0,2,0.0,0.07096774193548387,0.0,0.9096774193548387,0.0064516129032258064,0.0,0.0,0.0,0.012903225806451613
3510011,7126,0,11,0,151,0,0,0,1,0,0.0,0.06748466257668712,0.0,0.9263803680981595,0.0,0.0,0.0,0.006134969325153374,0.0
3510012,7127,0,7,1,78,2,0,0,0,0,0.0,0.07954545454545454,0.011363636363636364,0.8863636363636364,0.022727272727272728,0.0,0.0,0.0,0.0
3510013,7128,2,21,0,247,2,1,1,3,2,0.007168458781362007,0.07526881720430108,0.0,0.8853046594982079,0.007168458781362007,0.0035842293906810036,0.0035842293906810036,0.010752688172043012,0.007168458781362007
3510014,7129,0,9,0,50,1,0,0,1,2,0.0,0.14285714285714285,0.0,0.7936507936507936,0.015873015873015872,0.0,0.0,0.015873015873015872,0.031746031746031744
3510015,7130,0,5,1,61,0,0,0,0,3,0.0,0.07142857142857142,0.014285714285714285,0.8714285714285714,0.0,0.0,0.0,0.0,0.04285714285714286
3510016,7131,0,7,0,113,0,0,0,0,1,0.0,0.05785123966942149,0.0,0.9338842975206612,0.0,0.0,0.0,0.0,0.008264462809917356
3510017,7132,0,4,0,7,1,0,0,0,1,0.0,0.3076923076923077,0.0,0.5384615384615384,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693
3510018,7133,0,6,1,100,0,0,0,1,3,0.0,0.05405405405405406,0.009009009009009009,0.9009009009009009,0.0,0.0,0.0,0.009009009009009009,0.02702702702702703
3510019,7134,0,9,0,100,0,0,0,0,1,0.0,0.08181818181818182,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.00909090909090909
3510020,7135,0,7,1,7,2,0,0,0,1,0.0,0.3888888888888889,0.05555555555555555,0.3888888888888889,0.1111111111111111,0.0,0.0,0.0,0.05555555555555555
3510021,7136,1,9,0,96,0,0,0,2,1,0.009174311926605505,0.08256880733944955,0.0,0.8807339449541285,0.0,0.0,0.0,0.01834862385321101,0.009174311926605505
3510022,7137,0,18,0,67,1,0,0,2,7,0.0,0.18947368421052632,0.0,0.7052631578947368,0.010526315789473684,0.0,0.0,0.021052631578947368,0.07368421052631578
3510023,7138,0,6,0,66,1,0,0,1,0,0.0,0.08108108108108109,0.0,0.8918918918918919,0.013513513513513514,0.0,0.0,0.013513513513513514,0.0
3530001,7139,0,34,0,131,1,1,0,5,8,0.0,0.18888888888888888,0.0,0.7277777777777777,0.005555555555555556,0.005555555555555556,0.0,0.027777777777777776,0.044444444444444446
3530002,7140,0,76,0,279,2,1,0,7,13,0.0,0.20105820105820105,0.0,0.7380952380952381,0.005291005291005291,0.0026455026455026454,0.0,0.018518518518518517,0.03439153439153439
3530003,7141,1,60,1,288,0,2,0,8,8,0.002717391304347826,0.16304347826086957,0.002717391304347826,0.782608695652174,0.0,0.005434782608695652,0.0,0.021739130434782608,0.021739130434782608
3530004,7142,2,37,0,206,2,0,2,3,13,0.007547169811320755,0.13962264150943396,0.0,0.7773584905660378,0.007547169811320755,0.0,0.007547169811320755,0.011320754716981131,0.04905660377358491
3530005,7143,0,16,0,53,0,0,0,1,1,0.0,0.22535211267605634,0.0,0.7464788732394366,0.0,0.0,0.0,0.014084507042253521,0.014084507042253521
3530006,7144,0,38,0,205,0,4,0,3,4,0.0,0.14960629921259844,0.0,0.8070866141732284,0.0,0.015748031496062992,0.0,0.011811023622047244,0.015748031496062992
3530007,7145,0,6,3,97,0,0,0,1,1,0.0,0.05555555555555555,0.027777777777777776,0.8981481481481481,0.0,0.0,0.0,0.009259259259259259,0.009259259259259259
3530008,7146,0,9,0,62,1,0,0,4,0,0.0,0.11842105263157894,0.0,0.8157894736842105,0.013157894736842105,0.0,0.0,0.05263157894736842,0.0
3530009,7147,1,52,0,352,0,2,1,13,16,0.002288329519450801,0.11899313501144165,0.0,0.8054919908466819,0.0,0.004576659038901602,0.002288329519450801,0.029748283752860413,0.036613272311212815
3550001,7148,1,33,0,85,0,1,1,0,2,0.008130081300813009,0.2682926829268293,0.0,0.6910569105691057,0.0,0.008130081300813009,0.008130081300813009,0.0,0.016260162601626018
3550002,7149,0,59,1,193,2,0,1,5,6,0.0,0.2209737827715356,0.003745318352059925,0.7228464419475655,0.00749063670411985,0.0,0.003745318352059925,0.018726591760299626,0.02247191011235955
3550003,7150,0,86,0,400,4,2,0,2,13,0.0,0.16962524654832348,0.0,0.7889546351084813,0.007889546351084813,0.0039447731755424065,0.0,0.0039447731755424065,0.02564102564102564
3550004,7151,0,12,0,118,1,0,0,2,2,0.0,0.08888888888888889,0.0,0.8740740740740741,0.007407407407407408,0.0,0.0,0.014814814814814815,0.014814814814814815
3550005,7152,0,54,0,194,0,1,3,7,9,0.0,0.20149253731343283,0.0,0.7238805970149254,0.0,0.0037313432835820895,0.011194029850746268,0.026119402985074626,0.033582089552238806
3550006,7153,0,59,0,386,1,4,1,2,6,0.0,0.12854030501089325,0.0,0.840958605664488,0.002178649237472767,0.008714596949891068,0.002178649237472767,0.004357298474945534,0.013071895424836602
3550007,7154,0,0,0,10,0,0,0,1,0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0
3550008,7155,0,37,0,197,2,1,0,3,2,0.0,0.15289256198347106,0.0,0.8140495867768595,0.008264462809917356,0.004132231404958678,0.0,0.012396694214876033,0.008264462809917356
3550008,7156,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3550008,7157,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3550009,7158,0,34,1,233,0,1,0,3,4,0.0,0.12318840579710146,0.0036231884057971015,0.8442028985507246,0.0,0.0036231884057971015,0.0,0.010869565217391304,0.014492753623188406
3550010,7159,0,21,0,239,1,0,0,5,7,0.0,0.07692307692307693,0.0,0.8754578754578755,0.003663003663003663,0.0,0.0,0.018315018315018316,0.02564102564102564
3550011,7160,0,4,0,56,0,0,0,0,1,0.0,0.06557377049180328,0.0,0.9180327868852459,0.0,0.0,0.0,0.0,0.01639344262295082
3550012,7161,0,6,0,91,1,0,0,0,3,0.0,0.0594059405940594,0.0,0.900990099009901,0.009900990099009901,0.0,0.0,0.0,0.0297029702970297
3550013,7162,0,5,0,36,0,0,0,2,5,0.0,0.10416666666666667,0.0,0.75,0.0,0.0,0.0,0.041666666666666664,0.10416666666666667
3550014,7163,0,8,0,45,1,0,0,0,0,0.0,0.14814814814814814,0.0,0.8333333333333334,0.018518518518518517,0.0,0.0,0.0,0.0
3550015,7164,0,9,0,40,0,0,0,0,1,0.0,0.18,0.0,0.8,0.0,0.0,0.0,0.0,0.02
3550016,7165,0,25,0,162,1,2,0,3,1,0.0,0.12886597938144329,0.0,0.8350515463917526,0.005154639175257732,0.010309278350515464,0.0,0.015463917525773196,0.005154639175257732
3550017,7166,1,32,0,161,0,1,1,1,2,0.005025125628140704,0.16080402010050251,0.0,0.8090452261306532,0.0,0.005025125628140704,0.005025125628140704,0.005025125628140704,0.010050251256281407
3550018,7167,0,23,0,239,1,1,0,2,3,0.0,0.08550185873605948,0.0,0.8884758364312267,0.0037174721189591076,0.0037174721189591076,0.0,0.007434944237918215,0.011152416356877323
3550019,7168,0,140,0,509,7,3,3,12,17,0.0,0.20260492040520983,0.0,0.7366136034732272,0.010130246020260492,0.004341534008683068,0.004341534008683068,0.017366136034732273,0.024602026049204053
3550020,7169,0,23,0,119,0,0,1,1,2,0.0,0.15753424657534246,0.0,0.815068493150685,0.0,0.0,0.00684931506849315,0.00684931506849315,0.0136986301369863
3550021,7170,0,10,0,49,0,1,0,2,0,0.0,0.16129032258064516,0.0,0.7903225806451613,0.0,0.016129032258064516,0.0,0.03225806451612903,0.0
3550022,7171,0,5,0,26,0,0,1,0,0,0.0,0.15625,0.0,0.8125,0.0,0.0,0.03125,0.0,0.0
3550023,7172,0,65,0,467,2,3,1,6,12,0.0,0.11690647482014388,0.0,0.8399280575539568,0.0035971223021582736,0.00539568345323741,0.0017985611510791368,0.01079136690647482,0.02158273381294964
3550024,7173,0,2,0,17,0,0,0,0,0,0.0,0.10526315789473684,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0
3550025,7174,0,7,0,76,0,0,0,0,0,0.0,0.08433734939759036,0.0,0.9156626506024096,0.0,0.0,0.0,0.0,0.0
3550026,7175,0,111,0,496,6,1,0,6,18,0.0,0.17398119122257052,0.0,0.7774294670846394,0.009404388714733543,0.001567398119122257,0.0,0.009404388714733543,0.02821316614420063
3550027,7176,0,1,0,45,0,0,0,1,1,0.0,0.020833333333333332,0.0,0.9375,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332
3550028,7177,0,7,0,34,0,0,0,0,1,0.0,0.16666666666666666,0.0,0.8095238095238095,0.0,0.0,0.0,0.0,0.023809523809523808
3550029,7178,0,78,0,345,3,4,0,6,7,0.0,0.17607223476297967,0.0,0.7787810383747178,0.006772009029345372,0.009029345372460496,0.0,0.013544018058690745,0.01580135440180587
3550030,7179,0,0,0,4,0,0,0,0,1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2
3550031,7180,0,0,0,22,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3550032,7181,0,26,0,156,1,2,2,0,4,0.0,0.13612565445026178,0.0,0.8167539267015707,0.005235602094240838,0.010471204188481676,0.010471204188481676,0.0,0.020942408376963352
3550033,7182,0,1,0,8,1,0,0,2,0,0.0,0.08333333333333333,0.0,0.6666666666666666,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0
3550034,7183,0,2,0,13,0,0,0,0,0,0.0,0.13333333333333333,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0
3550035,7184,0,4,0,33,0,0,0,1,1,0.0,0.10256410256410256,0.0,0.8461538461538461,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564
3550036,7185,0,6,0,44,0,0,0,0,1,0.0,0.11764705882352941,0.0,0.8627450980392157,0.0,0.0,0.0,0.0,0.0196078431372549
3550037,7186,1,17,0,54,2,0,0,3,2,0.012658227848101266,0.21518987341772153,0.0,0.6835443037974683,0.02531645569620253,0.0,0.0,0.0379746835443038,0.02531645569620253
3550038,7187,0,1,0,4,0,0,0,0,0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0
3550039,7188,0,16,0,31,0,0,0,0,1,0.0,0.3333333333333333,0.0,0.6458333333333334,0.0,0.0,0.0,0.0,0.020833333333333332
3550040,7189,0,193,0,798,1,3,1,19,20,0.0,0.18647342995169083,0.0,0.7710144927536232,0.000966183574879227,0.002898550724637681,0.000966183574879227,0.018357487922705314,0.01932367149758454
3550041,7190,0,0,0,14,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3550042,7191,0,26,0,52,0,0,1,0,1,0.0,0.325,0.0,0.65,0.0,0.0,0.0125,0.0,0.0125
3550043,7192,0,0,0,14,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3550044,7193,0,1,0,13,0,0,0,0,0,0.0,0.07142857142857142,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0
3550045,7194,0,1,0,4,0,0,0,0,0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0
3550046,7195,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3550047,7196,0,1,0,8,0,0,0,0,0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0
3550048,7197,0,15,0,79,0,0,0,1,0,0.0,0.15789473684210525,0.0,0.8315789473684211,0.0,0.0,0.0,0.010526315789473684,0.0
3550049,7198,0,15,0,137,0,0,0,2,8,0.0,0.09259259259259259,0.0,0.845679012345679,0.0,0.0,0.0,0.012345679012345678,0.04938271604938271
3550050,7199,0,7,0,35,0,0,0,1,1,0.0,0.1590909090909091,0.0,0.7954545454545454,0.0,0.0,0.0,0.022727272727272728,0.022727272727272728
3550051,7200,0,9,0,70,1,0,0,2,2,0.0,0.10714285714285714,0.0,0.8333333333333334,0.011904761904761904,0.0,0.0,0.023809523809523808,0.023809523809523808
3550052,7201,0,3,0,15,0,0,0,0,0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
3550053,7202,0,6,0,25,0,0,0,0,0,0.0,0.1935483870967742,0.0,0.8064516129032258,0.0,0.0,0.0,0.0,0.0
3550054,7203,0,6,0,63,0,1,0,1,10,0.0,0.07407407407407407,0.0,0.7777777777777778,0.0,0.012345679012345678,0.0,0.012345679012345678,0.12345679012345678
3550055,7204,0,13,0,50,2,0,0,1,7,0.0,0.1780821917808219,0.0,0.684931506849315,0.0273972602739726,0.0,0.0,0.0136986301369863,0.0958904109589041
3550056,7205,0,3,0,15,0,0,1,0,0,0.0,0.15789473684210525,0.0,0.7894736842105263,0.0,0.0,0.05263157894736842,0.0,0.0
3550057,7206,0,4,0,44,0,0,0,0,2,0.0,0.08,0.0,0.88,0.0,0.0,0.0,0.0,0.04
3550058,7207,0,53,0,105,1,1,0,3,7,0.0,0.31176470588235294,0.0,0.6176470588235294,0.0058823529411764705,0.0058823529411764705,0.0,0.01764705882352941,0.041176470588235294
3550059,7208,0,26,0,101,3,0,0,6,4,0.0,0.18571428571428572,0.0,0.7214285714285714,0.02142857142857143,0.0,0.0,0.04285714285714286,0.02857142857142857
